"customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn"
"9648-BCHKM","Female","0","Yes","Yes",18,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Credit card (automatic)",24.65,471.35,"No"
"0733-VUNUW","Male","0","No","No",24,"Yes","Yes","DSL","Yes","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",55.65,1400.55,"Yes"
"1928-BXYIV","Male","0","No","No",1,"Yes","Yes","DSL","Yes","Yes","No","No","No","No","Month-to-month","No","Electronic check",61.15,61.15,"No"
"2242-MFOTG","Male","0","No","No",33,"Yes","Yes","Fiber optic","Yes","No","No","No","No","No","One year","No","Bank transfer (automatic)",80.1,2603.3,"No"
"0536-BGFMZ","Female","0","Yes","No",28,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.5,563.05,"No"
"0230-UBYPQ","Male","1","Yes","No",63,"No","No phone service","DSL","Yes","No","No","Yes","No","No","One year","No","Bank transfer (automatic)",36.1,2298.9,"No"
"0042-RLHYP","Female","0","Yes","Yes",69,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",19.7,1396.9,"No"
"4623-ZKHLY","Male","0","Yes","No",22,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Bank transfer (automatic)",20.45,471.55,"No"
"1265-BCFEO","Female","0","Yes","No",71,"Yes","Yes","DSL","No","No","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",80.45,5662.25,"No"
"3911-RSNHI","Female","0","Yes","No",71,"No","No phone service","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",61.4,4310.35,"No"
"7137-RYLPP","Male","1","Yes","No",37,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",85.7,3171.15,"Yes"
"7632-MNYOY","Male","1","No","No",66,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","No","Credit card (automatic)",110.9,7432.05,"Yes"
"1840-BIUOG","Male","0","No","No",20,"Yes","Yes","DSL","No","Yes","No","Yes","Yes","No","One year","Yes","Electronic check",68.7,1416.2,"No"
"3647-GMGDH","Male","0","Yes","No",22,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",94.7,1914.9,"Yes"
"3736-BLEPA","Male","0","No","No",28,"Yes","No","Fiber optic","No","Yes","No","Yes","Yes","No","One year","Yes","Bank transfer (automatic)",91.25,2483.65,"No"
"3500-NSDOA","Male","0","Yes","Yes",68,"Yes","Yes","DSL","No","Yes","No","Yes","No","Yes","Two year","No","Credit card (automatic)",70.8,4859.95,"No"
"7168-HDQHG","Female","0","Yes","Yes",36,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Bank transfer (automatic)",19.2,702.9,"No"
"3398-FSHON","Female","1","No","No",12,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","No","Month-to-month","Yes","Electronic check",91.3,1094.5,"Yes"
"9845-QOMAD","Male","0","Yes","Yes",14,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",19.75,309.35,"No"
"7977-HXJKU","Male","0","No","Yes",21,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",19.6,397,"No"
"2359-QWQUL","Female","0","Yes","No",39,"Yes","No","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",104.7,4134.85,"Yes"
"4188-FRABG","Male","0","Yes","No",57,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","No","Month-to-month","Yes","Electronic check",103.05,5925.75,"No"
"8642-GVWRF","Female","0","Yes","No",2,"Yes","No","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month","No","Bank transfer (automatic)",79.7,165,"Yes"
"7279-BUYWN","Female","1","No","No",41,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",113.2,4689.5,"Yes"
"9953-ZMKSM","Male","0","No","No",63,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",25.25,1559.3,"No"
"3955-JBZZM","Male","0","No","No",20,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","No","Electronic check",78.8,1641.3,"No"
"3638-VBZTA","Male","0","No","Yes",68,"Yes","Yes","DSL","Yes","Yes","No","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",86.5,5882.75,"No"
"4695-WJZUE","Female","1","No","No",2,"Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","Yes","Electronic check",88.55,179.25,"Yes"
"2685-SREOM","Female","0","Yes","Yes",25,"Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","Yes","Electronic check",89.1,2368.4,"Yes"
"5447-VYTKW","Male","0","No","No",27,"Yes","No","DSL","Yes","No","No","Yes","No","No","Month-to-month","No","Mailed check",53.45,1461.45,"No"
"2460-NGXBJ","Male","1","Yes","Yes",11,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",75.2,775.3,"No"
"3765-JXVKY","Female","0","No","No",1,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",74.7,74.7,"Yes"
"7926-IJOOU","Male","0","No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Credit card (automatic)",19.3,19.3,"No"
"2005-DWQZJ","Female","0","Yes","Yes",8,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",19.05,201.7,"No"
"2018-PZKMU","Male","0","Yes","Yes",9,"Yes","No","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","No","Electronic check",103.1,970.45,"No"
"3164-AALRN","Male","0","No","No",5,"Yes","No","DSL","No","No","Yes","No","Yes","Yes","One year","Yes","Mailed check",70,347.4,"Yes"
"4318-RAJVY","Female","0","No","No",10,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Mailed check",19.8,198.25,"No"
"9136-ALYBR","Male","0","No","No",1,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",24.45,24.45,"Yes"
"6437-UDQJM","Female","1","Yes","No",72,"Yes","Yes","DSL","Yes","Yes","Yes","No","Yes","Yes","Two year","Yes","Credit card (automatic)",84.1,6129.65,"No"
"0036-IHMOT","Female","0","Yes","Yes",55,"Yes","No","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",103.7,5656.75,"No"
"6416-YJTTB","Male","0","No","No",11,"Yes","No","Fiber optic","Yes","No","Yes","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",79.5,795.65,"No"
"0853-TWRVK","Male","0","Yes","No",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","No","Yes","Two year","No","Bank transfer (automatic)",105.6,7581.5,"No"
"8550-XSXUQ","Male","0","Yes","No",48,"Yes","Yes","DSL","No","Yes","Yes","No","No","Yes","One year","Yes","Credit card (automatic)",70.55,3420.5,"No"
"8388-FYNPZ","Male","0","No","No",4,"Yes","No","DSL","Yes","No","Yes","No","No","No","Month-to-month","No","Electronic check",56.75,245.15,"No"
"6500-JVEGC","Male","0","No","No",68,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","No","One year","No","Bank transfer (automatic)",101.35,7110.75,"No"
"5940-AHUHD","Male","0","No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Mailed check",70.6,70.6,"Yes"
"7147-AYBAA","Male","0","No","No",37,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",70.35,2552.9,"No"
"8822-KNBHV","Female","0","No","No",48,"Yes","Yes","DSL","Yes","Yes","Yes","No","Yes","Yes","One year","Yes","Credit card (automatic)",83.45,3887.85,"No"
"5842-POCOP","Female","0","Yes","No",5,"Yes","No","Fiber optic","Yes","No","Yes","No","No","Yes","Month-to-month","Yes","Mailed check",88.9,454.15,"Yes"
"3179-GBRWV","Male","1","Yes","No",21,"Yes","No","DSL","Yes","Yes","No","No","No","Yes","Month-to-month","Yes","Bank transfer (automatic)",64.95,1339.8,"No"
"1431-AIDJQ","Male","0","Yes","Yes",33,"Yes","No","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",82.1,2603.1,"No"
"7551-JOHTI","Female","0","No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.5,19.5,"Yes"
"1741-WTPON","Male","0","Yes","Yes",56,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Mailed check",115.85,6567.9,"No"
"3633-CDBUW","Male","0","No","Yes",17,"Yes","No","DSL","No","Yes","Yes","Yes","Yes","Yes","One year","No","Electronic check",80.85,1445.95,"No"
"0870-VEMYL","Female","0","No","No",5,"Yes","No","DSL","Yes","No","No","Yes","No","No","Month-to-month","No","Credit card (automatic)",53.85,259.8,"Yes"
"5998-DZLYR","Female","0","Yes","No",61,"Yes","Yes","Fiber optic","No","Yes","No","Yes","No","Yes","Two year","Yes","Bank transfer (automatic)",94.35,5703,"No"
"4751-ERMAN","Male","0","Yes","Yes",72,"Yes","No","DSL","No","Yes","Yes","No","Yes","Yes","Two year","Yes","Bank transfer (automatic)",75.4,5480.25,"No"
"5446-DKWYW","Female","1","Yes","Yes",61,"Yes","Yes","DSL","No","No","Yes","No","Yes","No","One year","Yes","Electronic check",65.2,3965.05,"No"
"8124-NZVGJ","Female","0","No","No",6,"No","No phone service","DSL","No","No","No","Yes","Yes","Yes","One year","Yes","Mailed check",49.25,255.6,"No"
"8383-SGHJU","Female","0","No","No",33,"Yes","Yes","DSL","Yes","No","No","Yes","No","No","One year","No","Electronic check",59.4,1952.8,"No"
"0685-MLYYM","Female","1","No","No",2,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",70.75,154.85,"Yes"
"3685-YLCMQ","Male","0","No","No",58,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",104.65,6219.6,"Yes"
"8824-RWFXJ","Male","0","Yes","Yes",3,"Yes","No","DSL","No","Yes","Yes","No","No","No","Month-to-month","Yes","Mailed check",56.15,168.15,"Yes"
"3521-SYVOR","Female","0","No","No",37,"Yes","No","DSL","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",64.75,2345.2,"Yes"
"9715-SBVSU","Male","0","Yes","Yes",14,"Yes","No","DSL","Yes","Yes","No","No","No","Yes","Two year","Yes","Bank transfer (automatic)",61.4,815.55,"No"
"9094-AZPHK","Female","0","No","No",15,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",100.15,1415,"No"
"9239-ZBZZV","Female","0","No","No",6,"No","No phone service","DSL","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",47.95,305.1,"Yes"
"5046-NUHWD","Female","1","Yes","No",29,"No","No phone service","DSL","Yes","No","Yes","No","No","Yes","Month-to-month","Yes","Electronic check",45,1228.65,"No"
"6907-CQGPN","Male","0","No","No",29,"No","No phone service","DSL","No","Yes","No","Yes","No","No","Month-to-month","No","Electronic check",34.3,1004.75,"No"
"7233-PAHHL","Male","0","Yes","Yes",66,"Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Mailed check",84,5714.25,"No"
"7876-AEHIG","Female","0","No","Yes",51,"No","No phone service","DSL","Yes","No","Yes","Yes","Yes","Yes","One year","No","Bank transfer (automatic)",60.15,3077,"No"
"2828-SLQPF","Male","0","No","No",19,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",45,865.85,"No"
"5685-IIXLY","Female","0","Yes","Yes",5,"Yes","No","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",83.6,404.2,"Yes"
"2786-GCDPI","Female","1","No","No",50,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",104.95,5222.35,"No"
"3648-GZPHF","Male","0","Yes","Yes",32,"No","No phone service","DSL","No","No","Yes","Yes","No","No","One year","Yes","Mailed check",36.25,1151.05,"No"
"5813-UECBU","Male","1","No","No",33,"Yes","Yes","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month","Yes","Credit card (automatic)",83.85,2716.3,"Yes"
"4003-FUSHP","Male","0","No","No",19,"Yes","No","DSL","No","No","No","Yes","Yes","No","Month-to-month","Yes","Credit card (automatic)",61.55,1093.2,"No"
"2495-INZWQ","Male","0","No","No",4,"No","No phone service","DSL","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",44.55,174.3,"Yes"
"4128-ETESU","Female","1","Yes","No",47,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","No","Electronic check",99.7,4747.2,"No"
"7537-RBWEA","Female","0","No","No",1,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",25.15,25.15,"No"
"8034-RYTVV","Female","0","No","No",55,"Yes","Yes","Fiber optic","Yes","No","Yes","No","No","No","One year","Yes","Credit card (automatic)",84.25,4589.85,"No"
"4584-LBNMK","Male","1","Yes","No",45,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Credit card (automatic)",24.7,1174.35,"No"
"4893-GYUJU","Female","0","No","No",50,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Mailed check",19.35,1033,"No"
"8535-SFUTN","Male","0","No","No",61,"Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",106.45,6300.15,"No"
"6848-HJTXY","Female","0","Yes","No",64,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",19.45,1208.6,"No"
"0621-CXBKL","Female","0","No","No",53,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",18.7,1005.7,"No"
"7721-JXEAW","Male","0","Yes","No",59,"No","No phone service","DSL","No","Yes","No","No","No","Yes","Month-to-month","Yes","Bank transfer (automatic)",41.05,2452.7,"Yes"
"3148-BLQJT","Male","0","No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.1,20.1,"Yes"
"1810-MVMAI","Male","0","Yes","Yes",30,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","No","Month-to-month","No","Electronic check",67.6,2000.2,"No"
"2335-GSODA","Male","0","No","Yes",23,"No","No phone service","DSL","Yes","No","Yes","Yes","No","No","Two year","No","Mailed check",40.1,857.75,"No"
"6270-OMFIW","Male","0","Yes","No",60,"Yes","No","Fiber optic","No","Yes","No","No","Yes","Yes","One year","Yes","Electronic check",94.4,5610.25,"Yes"
"4238-JSSWH","Female","1","Yes","No",35,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","No","Bank transfer (automatic)",102.05,3452.55,"No"
"3415-TAILE","Female","0","Yes","Yes",2,"Yes","No","DSL","No","No","No","No","Yes","Yes","Month-to-month","No","Mailed check",65.7,134.35,"Yes"
"8208-EUMTE","Male","0","No","No",16,"No","No phone service","DSL","Yes","Yes","Yes","Yes","Yes","No","Two year","No","Mailed check",54.85,916.15,"No"
"6369-MCAKO","Female","0","Yes","Yes",68,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",89.05,6185.8,"No"
"3990-QYKBE","Male","1","Yes","No",37,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",92.5,3473.4,"Yes"
"9305-CDSKC","Female","0","No","No",8,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",99.65,820.5,"Yes"
"6207-WIOLX","Female","0","Yes","Yes",25,"No","No phone service","DSL","Yes","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",58.6,1502.65,"Yes"
"0269-XFESX","Male","0","Yes","Yes",23,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",24.35,538.5,"No"
"0018-NYROU","Female","0","Yes","No",5,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",68.95,351.5,"No"
